image_id,source_path,source_dataset,source_url,license,disease_class,annotation_status,annotator_id,annotation_date,mask_path,polygon_path,qc_status,qc_notes,split
LeafRot013.jpg,data\processed\coconut_detection_clean\train\images\LeafRot013.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,leaf rot,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
LeafRot014.jpg,data\processed\coconut_detection_clean\test\images\LeafRot014.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,leaf rot,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,test
LeafRot015.jpg,data\processed\coconut_detection_clean\train\images\LeafRot015.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,leaf rot,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
LeafRot016.jpg,data\processed\coconut_detection_clean\val\images\LeafRot016.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,leaf rot,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,val
LeafRot017.jpg,data\processed\coconut_detection_clean\train\images\LeafRot017.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,leaf rot,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
LeafRot018.jpg,data\processed\coconut_detection_clean\train\images\LeafRot018.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,leaf rot,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
LeafRot019.jpg,data\processed\coconut_detection_clean\train\images\LeafRot019.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,leaf rot,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
LeafRot020.jpg,data\processed\coconut_detection_clean\train\images\LeafRot020.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,leaf rot,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
StemBleeding001.jpg,data\processed\coconut_detection_clean\train\images\StemBleeding001.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
StemBleeding002.jpg,data\processed\coconut_detection_clean\train\images\StemBleeding002.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
StemBleeding003.jpg,data\processed\coconut_detection_clean\train\images\StemBleeding003.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
StemBleeding004.jpg,data\processed\coconut_detection_clean\val\images\StemBleeding004.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,val
StemBleeding005.jpg,data\processed\coconut_detection_clean\val\images\StemBleeding005.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,val
StemBleeding006.jpg,data\processed\coconut_detection_clean\val\images\StemBleeding006.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,val
StemBleeding007.jpg,data\processed\coconut_detection_clean\val\images\StemBleeding007.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,val
StemBleeding008.jpg,data\processed\coconut_detection_clean\val\images\StemBleeding008.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,val
StemBleeding009.jpg,data\processed\coconut_detection_clean\val\images\StemBleeding009.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,val
StemBleeding010.jpg,data\processed\coconut_detection_clean\val\images\StemBleeding010.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,val
StemBleeding011.jpg,data\processed\coconut_detection_clean\val\images\StemBleeding011.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,val
StemBleeding012.jpg,data\processed\coconut_detection_clean\train\images\StemBleeding012.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
StemBleeding013.jpg,data\processed\coconut_detection_clean\train\images\StemBleeding013.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
StemBleeding014.jpg,data\processed\coconut_detection_clean\train\images\StemBleeding014.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
StemBleeding015.jpg,data\processed\coconut_detection_clean\train\images\StemBleeding015.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
StemBleeding016.jpg,data\processed\coconut_detection_clean\train\images\StemBleeding016.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
StemBleeding017.jpg,data\processed\coconut_detection_clean\train\images\StemBleeding017.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
StemBleeding018.jpg,data\processed\coconut_detection_clean\test\images\StemBleeding018.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,test
StemBleeding019.jpg,data\processed\coconut_detection_clean\train\images\StemBleeding019.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
StemBleeding020.jpg,data\processed\coconut_detection_clean\train\images\StemBleeding020.jpg,Roboflow_Phanidhar_Reddy_Mendeley_Benchmark,https://universe.roboflow.com/phanidhar-reddy/coconut-tree-disease-vg85j,CC BY 4.0,stembleeding,PENDING,UNASSIGNED,UNASSIGNED,UNASSIGNED,UNASSIGNED,PENDING,Awaiting certified expert manual polygon annotation,train
